timestamp,price
0,0.861698
1,0.861104
2,0.861030
3,0.862069
4,0.861995
5,0.861030
6,0.862887
7,0.864304
8,0.864230
9,0.858369
10,0.859107
11,0.853752
12,0.848176
13,0.845309
14,0.848896
15,0.843526
16,0.839983
17,0.837591
18,0.841397
19,0.839913
20,0.843313
21,0.842886
22,0.841255
23,0.840407
24,0.841822
25,0.837872
26,0.835352
27,0.836400
28,0.831670
29,0.833403
30,0.828638
31,0.829187
32,0.834028
33,0.831947
34,0.832432
35,0.837170
36,0.835422
37,0.834725
38,0.836960
39,0.838715
40,0.840195
41,0.837521
42,0.839913
43,0.842460
44,0.843811
45,0.847817
46,0.847961
47,0.848176
48,0.849041
49,0.851426
50,0.848896
51,0.847242
52,0.844809
53,0.847961
54,0.849762
55,0.849834
56,0.851064
57,0.850412
58,0.850340
59,0.850196
60,0.851571
61,0.854336
62,0.855066
63,0.857486
64,0.856678
65,0.855725
66,0.858001
67,0.860807
68,0.860956
69,0.858222
70,0.859771
71,0.858369
72,0.856898
73,0.855945
74,0.860363
75,0.860659
76,0.859993
77,0.861326
78,0.862589
79,0.861475
80,0.861920
81,0.859550
82,0.858074
83,0.858516
84,0.856678
85,0.856898
86,0.859623
87,0.860215
88,0.859476
89,0.857486
90,0.858148
91,0.848536
92,0.849618
93,0.846740
94,0.850557
95,0.851934
96,0.848680
97,0.847817
98,0.838786
99,0.844880
100,0.843526
101,0.844523
102,0.846167
103,0.848896
104,0.851426
105,0.852806
106,0.849907
107,0.850557
108,0.852660
109,0.855945
110,0.851064
111,0.853898
112,0.853606
113,0.853097
114,0.854336
115,0.853242
116,0.852733
117,0.851716
118,0.852951
119,0.851136
120,0.845881
121,0.847889
122,0.852370
123,0.854336
124,0.854847
125,0.857265
126,0.860659
127,0.860215
128,0.859697
129,0.859697
130,0.862664
131,0.864155
132,0.862292
133,0.862589
134,0.863632
135,0.862887
136,0.864828
137,0.867303
138,0.866701
139,0.864080
140,0.864304
141,0.865052
142,0.868056
143,0.868282
144,0.867905
145,0.867830
146,0.867303
147,0.866927
148,0.867830
149,0.868432
150,0.870701
151,0.869338
152,0.870322
153,0.871840
154,0.871460
155,0.871840
156,0.873057
157,0.874508
158,0.870928
159,0.873744
160,0.874279
161,0.877578
162,0.879894
163,0.883704
164,0.881990
165,0.879353
166,0.875503
167,0.878889
168,0.872981
169,0.866176
170,0.860956
171,0.867378
172,0.863632
173,0.859476
174,0.854336
175,0.859845
176,0.859993
177,0.858811
178,0.858590
179,0.862515
180,0.863931
181,0.863931
182,0.866101
183,0.867152
184,0.869338
185,0.869943
186,0.867002
187,0.865576
188,0.864678
189,0.867378
190,0.867303
191,0.868282
192,0.870398
193,0.866176
194,0.868810
195,0.869565
196,0.868508
197,0.871688
198,0.867830
199,0.865426
200,0.858590
201,0.851209
202,0.856898
