timestamp,price
0,0.525486
1,0.523972
2,0.526316
3,0.523834
4,0.527426
5,0.526177
6,0.527565
7,0.527565
8,0.528123
9,0.528123
10,0.529381
11,0.529101
12,0.532765
13,0.532056
14,0.53135
15,0.533049
16,0.532623
17,0.534188
18,0.535045
19,0.537201
20,0.536481
21,0.536193
22,0.535475
23,0.535906
24,0.538503
25,0.537779
26,0.536769
27,0.536337
28,0.536625
29,0.535906
30,0.536625
31,0.536193
32,0.535045
33,0.537634
34,0.537346
35,0.536481
36,0.535906
37,0.536193
38,0.536049
39,0.535619
40,0.533333
41,0.533333
42,0.534045
43,0.533903
44,0.533476
45,0.533618
46,0.534045
47,0.533618
48,0.532623
49,0.533333
50,0.533333
51,0.533618
52,0.533618
53,0.533476
54,0.532056
55,0.53135
56,0.531773
57,0.530926
58,0.530786
59,0.529801
60,0.530082
61,0.530363
62,0.530223
63,0.530645
64,0.531915
65,0.532481
66,0.533191
67,0.532765
68,0.531915
69,0.532623
70,0.532765
71,0.532765
72,0.532765
73,0.532198
74,0.532056
75,0.533333
76,0.533333
77,0.532623
78,0.532056
79,0.532623
80,0.532623
81,0.532623
82,0.532765
83,0.533049
84,0.533333
85,0.532623
86,0.533049
87,0.533049
88,0.534902
89,0.535619
90,0.536769
91,0.540249
92,0.540394
93,0.540687
94,0.539374
95,0.53952
96,0.539432
97,0.539316
98,0.539258
99,0.540541
100,0.541126
101,0.541126
102,0.541712
103,0.540979
104,0.539374
105,0.539374
106,0.539374
107,0.540249
108,0.540833
109,0.540716
110,0.540687
111,0.539957
112,0.540833
113,0.540979
114,0.540979
115,0.540541
116,0.540833
117,0.542741
118,0.542741
119,0.542741
120,0.542741
121,0.542446
122,0.542005
123,0.542005
124,0.543183
125,0.543183
126,0.545703
127,0.545554
128,0.545852
129,0.54615
130,0.548697
131,0.550206
132,0.551876
133,0.549602
134,0.550206
135,0.550206
136,0.550206
137,0.552486
138,0.550509
139,0.550509
140,0.55142
141,0.55057
142,0.549149
143,0.548998
144,0.549753
145,0.551876
146,0.553403
147,0.55371
148,0.552944
149,0.552792
150,0.554324
151,0.554324
152,0.55325
153,0.55371
154,0.553863
155,0.555864
156,0.556174
157,0.556793
158,0.556793
159,0.558347
160,0.558659
161,0.558815
162,0.559597
163,0.56338
164,0.562588
165,0.563539
166,0.566893
167,0.566893
168,0.566572
169,0.566572
170,0.566893
171,0.572082
172,0.568505
173,0.562493
174,0.565131
175,0.565291
176,0.564653
177,0.561167
178,0.564334
179,0.566412
180,0.566251
181,0.566412
182,0.566091
183,0.565131
184,0.565931
185,0.565931
186,0.565931
187,0.567054
188,0.566412
189,0.567859
190,0.567698
191,0.569314
192,0.571265
193,0.571919
194,0.578035
195,0.577367
196,0.577201
197,0.578704
198,0.580046
199,0.580046
200,0.582242
201,0.586166
202,0.583601
203,0.58548
204,0.584112
205,0.584454
206,0.586166
207,0.581395
208,0.585995
209,0.584624
210,0.586166
211,0.583942
212,0.585138
213,0.588062
214,0.58651
215,0.587372
216,0.585309
217,0.584112
218,0.584283
219,0.583601
220,0.584283
221,0.584966
222,0.584966
223,0.583431
224,0.585138
225,0.584966
226,0.585309
227,0.585995
228,0.583942
229,0.58072
230,0.58072
231,0.580383
232,0.581564
233,0.581903
234,0.582072
235,0.584283
236,0.58326
237,0.583431
238,0.584454
239,0.58309
240,0.582751
241,0.580552
242,0.578704
243,0.576037
244,0.573559
245,0.573559
246,0.569801
247,0.569963
248,0.573559
249,0.574713
250,0.573559
251,0.573394
252,0.570939
253,0.568828
254,0.568182
255,0.568343
256,0.56899
257,0.568505
258,0.566733
259,0.566893
260,0.565611
261,0.572902
262,0.572902
263,0.577367
264,0.576535
265,0.579206
266,0.579206
267,0.579206
268,0.579374
269,0.578369
270,0.577034
271,0.577367
272,0.581734
273,0.583431
274,0.584283
275,0.584112
276,0.583771
277,0.584966
278,0.583771
279,0.586166
280,0.585309
281,0.584283
282,0.58072
283,0.581058
284,0.58072
285,0.582072
286,0.578871
287,0.579206
288,0.578536
289,0.579374
290,0.577868
291,0.576369
292,0.576868
293,0.572181
294,0.573559
295,0.572574
296,0.572082
297,0.570776
298,0.568182
299,0.565611
300,0.564653
301,0.564972
302,0.565291
303,0.564653
304,0.560538
305,0.558347
306,0.557414
307,0.558659
308,0.558971
309,0.560067
310,0.567215
311,0.564653
312,0.567537
313,0.564972
314,0.565611
315,0.56899
316,0.568505
317,0.568505
318,0.570125
319,0.571429
320,0.572082
321,0.568828
322,0.562588
323,0.560852
324,0.561956
325,0.56338
326,0.562272
327,0.563857
328,0.560381
329,0.568828
330,0.566251
331,0.563222
332,0.564016
333,0.566251
334,0.564493
335,0.564334
336,0.564653
337,0.564653
338,0.564653
339,0.566572
340,0.566572
341,0.564653
342,0.563857
343,0.564334
344,0.564334
345,0.564653
346,0.565451
347,0.565291
348,0.567215
349,0.567215
350,0.566412
351,0.564812
352,0.564493
353,0.564334
354,0.563222
355,0.562588
356,0.560695
357,0.561167
358,0.559284
359,0.558659
360,0.559128
361,0.557724
362,0.559284
363,0.563222
364,0.563063
365,0.56243
366,0.565611
367,0.565771
368,0.567215
369,0.564972
370,0.565707
371,0.564972
372,0.564334
373,0.565931
374,0.567376
375,0.568666
376,0.56802
377,0.568666
378,0.571102
379,0.571102
380,0.570613
381,0.570451
382,0.571102
383,0.571102
384,0.570776
385,0.571265
386,0.57241
387,0.571102
388,0.571429
389,0.572082
390,0.57323
391,0.574053
392,0.573723
393,0.577534
394,0.579542
395,0.579039
396,0.580552
397,0.58072
398,0.580383
399,0.58072
400,0.58072
401,0.58072
402,0.579206
403,0.574383
404,0.574713
405,0.579542
406,0.580215
407,0.580215
408,0.580114
409,0.580215
410,0.580383
411,0.581564
412,0.581564
413,0.581903
414,0.581903
415,0.581734
416,0.582411
417,0.587027
418,0.587027
419,0.587027
420,0.588582
421,0.588408
422,0.590145
423,0.590319
424,0.589623
425,0.592066
426,0.591191
427,0.590493
428,0.590842
429,0.58997
430,0.592066
431,0.592839
432,0.592242
433,0.591716
434,0.591541
435,0.590319
436,0.589275
437,0.590493
438,0.590667
439,0.589623
440,0.58997
441,0.58997
442,0.590145
443,0.589623
444,0.588928
445,0.590145
446,0.589275
447,0.588928
448,0.590319
449,0.591017
450,0.598802
451,0.597372
452,0.59453
453,0.597015
454,0.597372
455,0.600781
456,0.60006
457,0.600781
458,0.600962
459,0.601685
460,0.604047
461,0.605327
462,0.599161
463,0.599341
464,0.603136
465,0.601142
466,0.60241
467,0.603136
468,0.605327
469,0.606612
470,0.605694
471,0.604595
472,0.604595
473,0.6035
474,0.606428
475,0.607533
476,0.606796
477,0.608088
478,0.609756
479,0.614251
480,0.613497
481,0.613121
482,0.614628
483,0.613121
484,0.616903
485,0.615006
486,0.613497
487,0.615006
488,0.615385
489,0.616523
490,0.614553
491,0.61106
492,0.610501
493,0.611808
494,0.606796
495,0.608272
496,0.608643
497,0.613497
498,0.61237
499,0.611995
500,0.610314
501,0.611621
502,0.61237
503,0.61237
504,0.611995
505,0.610501
506,0.613874
507,0.614628
508,0.615006
509,0.615006
510,0.616523
511,0.617093
512,0.614251
513,0.612745
514,0.609385
515,0.610687
516,0.607349
517,0.608088
518,0.608458
