timestamp,price
0,0.006838
1,0.006863
2,0.006975
3,0.006953
4,0.00694
5,0.006887
6,0.006885
7,0.006878
8,0.006878
9,0.006874
10,0.006873
11,0.006844
12,0.006866
13,0.006829
14,0.006845
15,0.006881
16,0.006924
17,0.006976
18,0.006987
19,0.00694
20,0.006918
21,0.006901
22,0.006879
23,0.006878
24,0.00689
25,0.006874
26,0.006878
27,0.006887
28,0.006935
29,0.006925
30,0.006931
31,0.006925
32,0.006937
33,0.006875
34,0.006881
35,0.006854
36,0.006806
37,0.006718
38,0.006728
39,0.00672
40,0.006681
41,0.006654
42,0.006676
43,0.006676
44,0.006613
45,0.00663
46,0.006608
47,0.006563
48,0.006555
49,0.006569
50,0.006555
51,0.006563
52,0.006515
53,0.006499
54,0.006487
55,0.006447
56,0.006498
57,0.00639
58,0.006353
59,0.006299
60,0.00638
61,0.006336
62,0.006293
63,0.006284
64,0.006305
65,0.006342
66,0.006343
67,0.006349
68,0.006306
69,0.006318
70,0.006322
71,0.006299
72,0.006275
73,0.006254
74,0.006285
75,0.00639
76,0.006335
77,0.006341
78,0.0063
79,0.0063
80,0.006299
81,0.006293
82,0.006295
83,0.006295
84,0.006317
85,0.006323
86,0.006315
87,0.006329
88,0.006333
89,0.006392
90,0.006369
91,0.006548
92,0.006546
93,0.006605
94,0.006604
95,0.006564
96,0.006542
97,0.006513
98,0.006596
99,0.006612
100,0.006598
101,0.00668
102,0.006628
103,0.006609
104,0.006551
105,0.006605
106,0.006596
107,0.006551
108,0.006555
109,0.006556
110,0.006513
111,0.006472
112,0.006475
113,0.00646
114,0.006491
115,0.006485
116,0.006506
117,0.006508
118,0.006494
119,0.006459
120,0.006462
121,0.006436
122,0.006445
123,0.006478
124,0.006529
125,0.006564
126,0.006611
127,0.006614
128,0.006633
129,0.006621
130,0.006618
131,0.006716
132,0.006726
133,0.006729
134,0.00678
135,0.006754
136,0.006741
137,0.006789
138,0.006754
139,0.006713
140,0.006736
141,0.006741
142,0.006717
143,0.006647
144,0.006684
145,0.006748
146,0.006843
147,0.006791
148,0.006684
149,0.006671
150,0.006678
151,0.006676
152,0.00666
153,0.006675
154,0.00666
155,0.006651
156,0.00669
157,0.006782
158,0.006739
159,0.006776
160,0.006809
161,0.006831
162,0.006861
163,0.006821
164,0.006824
165,0.006923
166,0.00697
167,0.006963
168,0.00693
169,0.006948
170,0.006966
171,0.007058
172,0.00709
173,0.007138
174,0.007184
175,0.007151
176,0.007262
177,0.007281
178,0.007317
179,0.007299
180,0.007273
181,0.007273
182,0.007303
183,0.007305
184,0.007348
185,0.007279
186,0.007285
187,0.007227
188,0.007232
189,0.007305
190,0.007302
191,0.007346
192,0.007468
193,0.007553
194,0.007673
195,0.007694
196,0.007695
197,0.007773
198,0.007803
199,0.007859
200,0.007983
201,0.007997
202,0.007952
203,0.007933
204,0.007843
205,0.007809
206,0.007855
207,0.007813
208,0.007788
209,0.007746
210,0.007695
211,0.007664
212,0.007776
213,0.007886
214,0.007855
215,0.007803
216,0.007698
217,0.007708
218,0.007716
219,0.007715
220,0.007736
221,0.007752
222,0.007755
223,0.007834
224,0.007852
225,0.007767
226,0.007792
227,0.007701
228,0.00755
229,0.007513
230,0.00744
231,0.00746
232,0.007433
233,0.007556
234,0.007631
235,0.007582
236,0.00757
237,0.007586
238,0.007568
239,0.007522
240,0.007505
241,0.007506
242,0.007454
243,0.007416
244,0.007375
245,0.00735
246,0.00735
247,0.007329
248,0.007401
249,0.007366
250,0.007429
251,0.007516
252,0.007402
253,0.007315
254,0.007329
255,0.00746
256,0.007429
257,0.007449
258,0.007405
259,0.007358
260,0.007307
261,0.007526
262,0.00753
263,0.007593
264,0.007552
265,0.007563
266,0.00756
267,0.007564
268,0.007603
269,0.007599
270,0.007607
271,0.007607
272,0.007629
273,0.007708
274,0.007791
275,0.007816
276,0.007819
277,0.00783
278,0.007794
279,0.007747
280,0.007704
281,0.007666
282,0.007602
283,0.007587
284,0.00761
285,0.007564
286,0.007499
287,0.007527
288,0.00756
289,0.007522
290,0.007432
291,0.007377
292,0.007386
293,0.007241
294,0.007337
295,0.007331
296,0.007356
297,0.007289
298,0.007239
299,0.007239
300,0.007215
301,0.007267
302,0.007289
303,0.007224
304,0.007228
305,0.007189
306,0.007082
307,0.007112
308,0.007133
309,0.007231
310,0.007278
311,0.007355
312,0.007305
313,0.007286
314,0.007402
315,0.007334
316,0.007356
317,0.007337
318,0.007436
319,0.007416
320,0.007334
321,0.00731
322,0.007216
323,0.007171
324,0.00725
325,0.007244
326,0.007244
327,0.00724
328,0.007262
329,0.007267
330,0.007241
331,0.007218
332,0.007222
333,0.007249
334,0.007228
335,0.007179
336,0.007207
337,0.007173
338,0.007239
339,0.007247
340,0.00727
341,0.00722
342,0.007235
343,0.007273
344,0.007244
345,0.007261
346,0.007225
347,0.007257
348,0.007236
349,0.007254
350,0.007223
351,0.00719
352,0.007212
353,0.007188
354,0.007185
355,0.007127
356,0.007047
357,0.007082
358,0.007047
359,0.007076
360,0.007094
361,0.007097
362,0.007139
363,0.007208
364,0.007194
365,0.007199
366,0.007204
367,0.007231
368,0.007241
369,0.007252
370,0.007225
371,0.007206
372,0.007168
373,0.007228
374,0.007208
375,0.007212
376,0.007219
377,0.007216
378,0.007313
379,0.007315
380,0.007291
381,0.00731
382,0.00731
383,0.007329
384,0.007275
385,0.0073
386,0.007279
387,0.007252
388,0.007237
389,0.00725
390,0.007277
391,0.007264
392,0.007313
393,0.007316
394,0.007368
395,0.007361
396,0.007328
397,0.007305
398,0.007324
399,0.007325
400,0.00732
401,0.007328
402,0.007286
403,0.007231
404,0.007275
405,0.00731
406,0.00733
